"variable","base_var","always_zero","nonzero_steps","total_steps","proportion_nonzero","filename","type","dataset","h","w"
"PERMIT_mlag0","PERMIT",TRUE,0,65,0,"forecast_full_w66.RData","forecast","full",NA,66
"PERMIT_mlag1","PERMIT",TRUE,0,65,0,"forecast_full_w66.RData","forecast","full",NA,66
"PERMIT_mlag2","PERMIT",TRUE,0,65,0,"forecast_full_w66.RData","forecast","full",NA,66
"UNRATE_mlag0","UNRATE",TRUE,0,65,0,"forecast_full_w66.RData","forecast","full",NA,66
"UNRATE_mlag1","UNRATE",TRUE,0,65,0,"forecast_full_w66.RData","forecast","full",NA,66
"UNRATE_mlag2","UNRATE",TRUE,0,65,0,"forecast_full_w66.RData","forecast","full",NA,66
"PAYEMS_mlag0","PAYEMS",FALSE,19,65,0.292307692307692,"forecast_full_w66.RData","forecast","full",NA,66
"PAYEMS_mlag1","PAYEMS",TRUE,0,65,0,"forecast_full_w66.RData","forecast","full",NA,66
"PAYEMS_mlag2","PAYEMS",TRUE,0,65,0,"forecast_full_w66.RData","forecast","full",NA,66
"INDPRO_mlag0","INDPRO",FALSE,21,65,0.323076923076923,"forecast_full_w66.RData","forecast","full",NA,66
"INDPRO_mlag1","INDPRO",FALSE,2,65,0.0307692307692308,"forecast_full_w66.RData","forecast","full",NA,66
"INDPRO_mlag2","INDPRO",TRUE,0,65,0,"forecast_full_w66.RData","forecast","full",NA,66
"BUSINV_mlag0","BUSINV",TRUE,0,65,0,"forecast_full_w66.RData","forecast","full",NA,66
"BUSINV_mlag1","BUSINV",TRUE,0,65,0,"forecast_full_w66.RData","forecast","full",NA,66
"BUSINV_mlag2","BUSINV",TRUE,0,65,0,"forecast_full_w66.RData","forecast","full",NA,66
"DSPIC96_mlag0","DSPIC96",TRUE,0,65,0,"forecast_full_w66.RData","forecast","full",NA,66
"DSPIC96_mlag1","DSPIC96",TRUE,0,65,0,"forecast_full_w66.RData","forecast","full",NA,66
"DSPIC96_mlag2","DSPIC96",TRUE,0,65,0,"forecast_full_w66.RData","forecast","full",NA,66
"ULCNFB_qlag0","ULCNFB",TRUE,0,65,0,"forecast_full_w66.RData","forecast","full",NA,66
"GDP_qlag0","GDP",TRUE,0,65,0,"forecast_full_w66.RData","forecast","full",NA,66
"NFCI_wlag0","NFCI",FALSE,8,26,0.307692307692308,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"NFCI_wlag1","NFCI",FALSE,7,26,0.269230769230769,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"NFCI_wlag2","NFCI",FALSE,7,26,0.269230769230769,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"NFCI_wlag3","NFCI",FALSE,7,26,0.269230769230769,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"NFCI_wlag4","NFCI",FALSE,3,26,0.115384615384615,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"NFCI_wlag5","NFCI",FALSE,3,26,0.115384615384615,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"NFCI_wlag6","NFCI",FALSE,3,26,0.115384615384615,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"NFCI_wlag7","NFCI",FALSE,3,26,0.115384615384615,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"NFCI_wlag8","NFCI",FALSE,3,26,0.115384615384615,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"NFCI_wlag9","NFCI",FALSE,3,26,0.115384615384615,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"NFCI_wlag10","NFCI",FALSE,3,26,0.115384615384615,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"NFCI_wlag11","NFCI",FALSE,3,26,0.115384615384615,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"ICSA_wlag0","ICSA",FALSE,9,26,0.346153846153846,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"ICSA_wlag1","ICSA",FALSE,19,26,0.730769230769231,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"ICSA_wlag2","ICSA",FALSE,9,26,0.346153846153846,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"ICSA_wlag3","ICSA",FALSE,9,26,0.346153846153846,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"ICSA_wlag4","ICSA",FALSE,2,26,0.0769230769230769,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"ICSA_wlag5","ICSA",FALSE,2,26,0.0769230769230769,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"ICSA_wlag6","ICSA",FALSE,2,26,0.0769230769230769,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"ICSA_wlag7","ICSA",FALSE,2,26,0.0769230769230769,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"ICSA_wlag8","ICSA",FALSE,19,26,0.730769230769231,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"ICSA_wlag9","ICSA",FALSE,11,26,0.423076923076923,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"ICSA_wlag10","ICSA",FALSE,14,26,0.538461538461538,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"ICSA_wlag11","ICSA",FALSE,10,26,0.384615384615385,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"AMTMNO_mlag0","AMTMNO",FALSE,16,26,0.615384615384615,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"AMTMNO_mlag1","AMTMNO",FALSE,3,26,0.115384615384615,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"AMTMNO_mlag2","AMTMNO",TRUE,0,26,0,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"CPIAUCSL_mlag0","CPIAUCSL",TRUE,0,26,0,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"CPIAUCSL_mlag1","CPIAUCSL",TRUE,0,26,0,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"CPIAUCSL_mlag2","CPIAUCSL",TRUE,0,26,0,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"RSAFS_mlag0","RSAFS",FALSE,26,26,1,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"RSAFS_mlag1","RSAFS",FALSE,1,26,0.0384615384615385,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"RSAFS_mlag2","RSAFS",FALSE,1,26,0.0384615384615385,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"HOUST_mlag0","HOUST",TRUE,0,26,0,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"HOUST_mlag1","HOUST",TRUE,0,26,0,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"HOUST_mlag2","HOUST",TRUE,0,26,0,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"PERMIT_mlag0","PERMIT",FALSE,25,26,0.961538461538462,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"PERMIT_mlag1","PERMIT",FALSE,26,26,1,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"PERMIT_mlag2","PERMIT",FALSE,25,26,0.961538461538462,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"UNRATE_mlag0","UNRATE",FALSE,4,26,0.153846153846154,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"UNRATE_mlag1","UNRATE",TRUE,0,26,0,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"UNRATE_mlag2","UNRATE",TRUE,0,26,0,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"PAYEMS_mlag0","PAYEMS",FALSE,22,26,0.846153846153846,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"PAYEMS_mlag1","PAYEMS",TRUE,0,26,0,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"PAYEMS_mlag2","PAYEMS",FALSE,1,26,0.0384615384615385,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"INDPRO_mlag0","INDPRO",FALSE,26,26,1,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"INDPRO_mlag1","INDPRO",FALSE,14,26,0.538461538461538,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"INDPRO_mlag2","INDPRO",FALSE,3,26,0.115384615384615,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"GDP_qlag0","GDP",TRUE,0,26,0,"forecast_reduced_w105.RData","forecast","reduced",NA,105
"NFCI_wlag0","NFCI",FALSE,47,65,0.723076923076923,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"NFCI_wlag1","NFCI",FALSE,47,65,0.723076923076923,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"NFCI_wlag2","NFCI",FALSE,47,65,0.723076923076923,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"NFCI_wlag3","NFCI",FALSE,47,65,0.723076923076923,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"NFCI_wlag4","NFCI",FALSE,33,65,0.507692307692308,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"NFCI_wlag5","NFCI",FALSE,33,65,0.507692307692308,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"NFCI_wlag6","NFCI",FALSE,33,65,0.507692307692308,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"NFCI_wlag7","NFCI",FALSE,33,65,0.507692307692308,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"NFCI_wlag8","NFCI",FALSE,33,65,0.507692307692308,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"NFCI_wlag9","NFCI",FALSE,33,65,0.507692307692308,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"NFCI_wlag10","NFCI",FALSE,33,65,0.507692307692308,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"NFCI_wlag11","NFCI",FALSE,33,65,0.507692307692308,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"ICSA_wlag0","ICSA",FALSE,9,65,0.138461538461538,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"ICSA_wlag1","ICSA",FALSE,19,65,0.292307692307692,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"ICSA_wlag2","ICSA",FALSE,1,65,0.0153846153846154,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"ICSA_wlag3","ICSA",FALSE,2,65,0.0307692307692308,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"ICSA_wlag4","ICSA",FALSE,5,65,0.0769230769230769,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"ICSA_wlag5","ICSA",TRUE,0,65,0,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"ICSA_wlag6","ICSA",TRUE,0,65,0,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"ICSA_wlag7","ICSA",TRUE,0,65,0,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"ICSA_wlag8","ICSA",FALSE,15,65,0.230769230769231,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"ICSA_wlag9","ICSA",FALSE,5,65,0.0769230769230769,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"ICSA_wlag10","ICSA",FALSE,6,65,0.0923076923076923,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"ICSA_wlag11","ICSA",FALSE,10,65,0.153846153846154,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"AMTMNO_mlag0","AMTMNO",FALSE,17,65,0.261538461538462,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"AMTMNO_mlag1","AMTMNO",FALSE,3,65,0.0461538461538462,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"AMTMNO_mlag2","AMTMNO",FALSE,3,65,0.0461538461538462,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"CPIAUCSL_mlag0","CPIAUCSL",TRUE,0,65,0,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"CPIAUCSL_mlag1","CPIAUCSL",TRUE,0,65,0,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"CPIAUCSL_mlag2","CPIAUCSL",TRUE,0,65,0,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"RSAFS_mlag0","RSAFS",FALSE,65,65,1,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"RSAFS_mlag1","RSAFS",FALSE,31,65,0.476923076923077,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"RSAFS_mlag2","RSAFS",FALSE,31,65,0.476923076923077,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"HOUST_mlag0","HOUST",FALSE,8,65,0.123076923076923,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"HOUST_mlag1","HOUST",FALSE,8,65,0.123076923076923,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"HOUST_mlag2","HOUST",FALSE,8,65,0.123076923076923,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"PERMIT_mlag0","PERMIT",FALSE,42,65,0.646153846153846,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"PERMIT_mlag1","PERMIT",FALSE,43,65,0.661538461538462,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"PERMIT_mlag2","PERMIT",FALSE,42,65,0.646153846153846,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"UNRATE_mlag0","UNRATE",FALSE,13,65,0.2,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"UNRATE_mlag1","UNRATE",TRUE,0,65,0,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"UNRATE_mlag2","UNRATE",TRUE,0,65,0,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"PAYEMS_mlag0","PAYEMS",FALSE,21,65,0.323076923076923,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"PAYEMS_mlag1","PAYEMS",FALSE,3,65,0.0461538461538462,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"PAYEMS_mlag2","PAYEMS",FALSE,3,65,0.0461538461538462,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"INDPRO_mlag0","INDPRO",FALSE,65,65,1,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"INDPRO_mlag1","INDPRO",FALSE,47,65,0.723076923076923,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"INDPRO_mlag2","INDPRO",FALSE,47,65,0.723076923076923,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"GDP_qlag0","GDP",FALSE,5,65,0.0769230769230769,"forecast_reduced_w66.RData","forecast","reduced",NA,66
"SP500_lag0","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag1","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag2","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag3","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag4","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag5","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag6","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag7","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag8","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag9","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag10","SP500",FALSE,12,26,0.461538461538462,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag11","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag12","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag13","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag14","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag15","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag16","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag17","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag18","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag19","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag20","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag21","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag22","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag23","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag24","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag25","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag26","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag27","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag28","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag29","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag30","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag31","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag32","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag33","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag34","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag35","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag36","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag37","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag38","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag39","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag40","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag41","SP500",FALSE,10,26,0.384615384615385,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag42","SP500",FALSE,10,26,0.384615384615385,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag43","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag44","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag45","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag46","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag47","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag48","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag49","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag50","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag51","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag52","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag53","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag54","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag55","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag56","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag57","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag58","SP500",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"SP500_lag59","SP500",FALSE,10,26,0.384615384615385,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag0","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag1","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag2","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag3","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag4","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag5","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag6","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag7","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag8","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag9","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag10","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag11","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag12","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag13","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag14","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag15","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag16","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag17","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag18","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag19","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag20","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag21","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag22","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag23","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag24","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag25","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag26","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag27","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag28","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag29","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag30","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag31","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag32","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag33","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag34","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag35","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag36","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag37","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag38","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag39","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag40","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag41","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag42","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag43","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag44","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag45","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag46","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag47","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag48","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag49","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag50","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag51","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag52","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
